event_id,video_id,ticker,company_name,creator,publish_date,recommendation_type,event_quality_score,classification_confidence,direction_confidence,ticker_disambiguation_score,evidence_verb_count,explicit_buy_sell_hold_terms,conditional_language_flag,ambiguous_language_flag,historical_discussion_flag,option_or_crypto_confusion_flag,ticker_false_positive_risk,duplicate_cluster_id,duplicate_nearby_event_count,lookahead_risk_score,low_lookahead_flag,top5_flag,evidence_excerpt_short_hash,reason_codes,confidence_bucket
554,VM6-KSk5TYE,META,Meta,Jose Najarro Stocks,2025-09-17,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,45d6de68fad01d70,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
555,VUyEZJu4eXE,AMZN,Amazon,Daniel Pronk,2021-04-08,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,eec903e1ae447203,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
556,VUyEZJu4eXE,GOOGL,Alphabet,Daniel Pronk,2021-04-08,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,90cd4818f655fae9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
557,VUyEZJu4eXE,AAPL,Apple,Daniel Pronk,2021-04-08,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,22db62c909c9050d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
558,XD_A6QxK6Ys,TSLA,Tesla,"Mark Roussin, CPA",2024-07-04,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,2d33ee2a3d25b467,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
559,XD_A6QxK6Ys,NVDA,Nvidia,"Mark Roussin, CPA",2024-07-04,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,26b93d016b4ee1e6,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
560,XD_A6QxK6Ys,AMZN,Amazon,"Mark Roussin, CPA",2024-07-04,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,c5165933772b5e81,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
561,XD_A6QxK6Ys,AAPL,Apple,"Mark Roussin, CPA",2024-07-04,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,e89445c5a994bd2e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
562,X_-mIlpniv0,HOOD,Robinhood,"Parkev Tatevosian, CFA",2026-03-25,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,7be028725ebab460,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
563,X_-mIlpniv0,HOOD,Robinhood,"Parkev Tatevosian, CFA",2026-03-25,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,97a0bf81fdb2d3ce,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
564,X_-mIlpniv0,HOOD,Robinhood,"Parkev Tatevosian, CFA",2026-03-25,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,39ab78a61c4c225b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
565,X_8rqT14vnw,GOOGL,Alphabet,The Investor Channel,2024-01-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ea2d5bddd290d02a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
566,X_8rqT14vnw,GOOGL,Alphabet,The Investor Channel,2024-01-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,4543a251e658da1a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
567,Xguvua8LkEg,TSLA,Tesla,"Parkev Tatevosian, CFA",2026-04-07,sell,2,55,55,90,1,sell,True,True,False,False,False,,,20,True,True,3348169302b96e6f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
568,XySu0nBipaA,AMZN,Amazon,Daniel Pronk,2021-07-17,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,74f4179a74ad3ce7,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
569,YG30s6R0kO0,PYPL,PayPal,Couch Investor,2025-10-15,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,8304ee9f34fab1f3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
570,YG30s6R0kO0,GOOGL,Alphabet,Couch Investor,2025-10-15,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,a4f50e6557790191,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
571,YG30s6R0kO0,SOFI,SoFi,Couch Investor,2025-10-15,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,dcce93c2194f8815,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
572,YjNhEjkFpUI,NVDA,Nvidia,The Investor Channel,2024-02-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,10c503ebf17e5053,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
573,YsPXt3LawoQ,PYPL,PayPal,Couch Investor,2025-10-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,b8c5fdbbc7b88af7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
574,YsPXt3LawoQ,PYPL,PayPal,Couch Investor,2025-10-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,f98f2b1a9e2e7498,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
575,YsPXt3LawoQ,PYPL,PayPal,Couch Investor,2025-10-29,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,cfd2304d7d2c3472,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
576,YsPXt3LawoQ,PYPL,PayPal,Couch Investor,2025-10-29,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,8cd36dfbeb872379,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
577,YsPXt3LawoQ,NVDA,Nvidia,Couch Investor,2025-10-29,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,4162dc2e24541c9b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
578,ZXpwYq07qOg,MSFT,Microsoft,Daniel Pronk,2023-05-31,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,e309e1a6c346ea84,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
579,ZXpwYq07qOg,GOOGL,Alphabet,Daniel Pronk,2023-05-31,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,1ecb09e437e79c68,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
580,_4x-tMr38D0,PLTR,Palantir,"Parkev Tatevosian, CFA",2026-03-31,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,6be863c4a3c7fc94,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
581,_VJPAZDFYVE,AMD,nan,Couch Investor,2025-10-13,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,c6c7d71e4411d36a,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
582,_r-6KPbghHQ,AMC,nan,Dividend Bull,2024-03-29,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,7ae931d71fcdd5a4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
583,b2Uv6OHjme4,TSLA,Tesla,Couch Investor,2025-09-30,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,e0d661a97edff5a8,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
584,cA9G2OXZXVQ,NVDA,Nvidia,Jose Najarro Stocks,2025-09-15,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,161b48680340f9e9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
585,ccjblJ_mtGw,MSFT,Microsoft,Daniel Pronk,2023-10-25,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,b1b51e30ff88ee16,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
586,ccjblJ_mtGw,MSFT,Microsoft,Daniel Pronk,2023-10-25,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,5b32f9bb81d8e74d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
587,clLVVcds1AI,NVDA,Nvidia,Dividendology,2025-01-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,d92f47d682dca87f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
588,cswa4YVAnyM,TSLA,Tesla,The Investor Channel,2024-04-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,343ef39b0e8e49c7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
589,cswa4YVAnyM,AAPL,Apple,The Investor Channel,2024-04-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,05803c79e3fd6d9a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
590,cswa4YVAnyM,AMZN,Amazon,The Investor Channel,2024-04-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,d3cfda57bd6aa45e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
591,cswa4YVAnyM,NFLX,Netflix,The Investor Channel,2024-04-26,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,f6c8d34bfb3f6fd5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
592,cswa4YVAnyM,NVDA,Nvidia,The Investor Channel,2024-04-26,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,e2e2d7d47e587738,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
593,d5bOzoJlSs4,TSLA,Tesla,"Parkev Tatevosian, CFA",2026-04-16,sell,2,55,55,90,1,sell,True,True,False,False,False,,,20,True,True,e7c9532905a76aba,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
594,dm1B5DjPP3E,NVDA,Nvidia,"Value Investing with Sven Carlin, Ph.D.",2025-11-13,sell,2,45,45,90,1,sell,True,True,False,False,False,,,70,False,True,389f31e2d409f79e,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
595,e067Z5l9jPE,ROKU,Roku,"Parkev Tatevosian, CFA",2026-04-08,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,78ba8dae5faec5a2,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
596,eGlv_q4KSoI,MSFT,Microsoft,Couch Investor,2025-10-07,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,baba5ef36e2db12f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
597,eGlv_q4KSoI,PYPL,PayPal,Couch Investor,2025-10-07,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,c394dbefec1e5b67,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
598,eGlv_q4KSoI,NFLX,Netflix,Couch Investor,2025-10-07,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,851b3772566c50a0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
599,eGlv_q4KSoI,AMD,nan,Couch Investor,2025-10-07,buy,4,85,85,90,1,buy,False,False,False,False,False,,,70,False,True,7766ee9be50a12ed,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
600,eGlv_q4KSoI,AMD,nan,Couch Investor,2025-10-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,be2335878f65da54,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
601,eGlv_q4KSoI,AMZN,Amazon,Couch Investor,2025-10-07,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,42b2765004148a5d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
602,fGxKLd_vZiE,AAPL,Apple,"Mark Roussin, CPA",2024-03-15,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,5d780903aeda680f,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
603,grDxXjdWJ4g,AMZN,Amazon,"Mark Roussin, CPA",2025-03-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,776254423b350348,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
604,h6ymtWhz83M,PYPL,PayPal,The Investor Channel,2023-11-01,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,57299ae5c277678e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
605,h6ymtWhz83M,PYPL,PayPal,The Investor Channel,2023-11-01,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c7d11dc116bab7fa,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
606,i6k5X9MJgKw,GOOGL,Alphabet,Couch Investor,2025-10-07,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,9e88b63dbf107502,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
607,i6k5X9MJgKw,META,Meta,Couch Investor,2025-10-07,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,f064a5256d19d422,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
608,iNPfkVVLq2E,AMD,nan,"Mark Roussin, CPA",2024-08-01,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,1fe1012600780c11,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
609,iNPfkVVLq2E,NVDA,Nvidia,"Mark Roussin, CPA",2024-08-01,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,6471e372452d2950,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
610,iuKfWZeZQXc,AMZN,Amazon,"Mark Roussin, CPA",2024-07-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,3dc74da72c1cd5de,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
611,iuKfWZeZQXc,GOOGL,Alphabet,"Mark Roussin, CPA",2024-07-10,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,6a7e1285cab4e1c6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
612,k3WysVWRs6U,GOOGL,Alphabet,"Parkev Tatevosian, CFA",2026-04-16,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,86040e7246fd62e9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
613,kFuT8FBg-T8,AMZN,Amazon,The Investor Channel,2024-02-02,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,df2ef45f3b2b2ab1,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
614,kh-qIeu-wEA,AMD,nan,Jose Najarro Stocks,2025-09-21,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,f6bdc23a6bb83dc9,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
615,kh-qIeu-wEA,NVDA,Nvidia,Jose Najarro Stocks,2025-09-21,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,fcb8d08b5b5e432b,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
616,kr9snQXliDg,SOFI,SoFi,"Parkev Tatevosian, CFA",2026-04-13,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,6f2ee64dd4739910,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
617,l4IqwY5nz4g,TSLA,Tesla,The Investor Channel,2024-01-19,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,6e30787ce059f554,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
618,l4IqwY5nz4g,PYPL,PayPal,The Investor Channel,2024-01-19,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,90f6810eb36c6dba,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
619,lPn6paBIAoM,TSLA,Tesla,Dividend Bull,2024-02-22,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,ddb2ed9707fc2451,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
620,lv7abqWNEJs,AMD,nan,Jose Najarro Stocks,2025-10-28,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,fa1a07e9d023a511,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
621,mkeGh__GV0A,GOOGL,Alphabet,Daniel Pronk,2023-11-25,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,ceadf344ffaaf757,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
622,nHiwla2OsAc,NVDA,Nvidia,The Investor Channel,2024-02-02,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,5d3f42f9af8a9322,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
623,nHiwla2OsAc,AAPL,Apple,The Investor Channel,2024-02-02,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,2c39906a6d6fa31f,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
624,nHiwla2OsAc,AMZN,Amazon,The Investor Channel,2024-02-02,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,a36b3d8eae1cabcb,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
625,nQM4C_K_UpQ,AMD,nan,Couch Investor,2025-09-25,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,ec3a507fa715203e,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
626,nhjlm0LV4zw,PYPL,PayPal,Couch Investor,2025-10-01,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,84033d79f8ee7f36,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
627,oPpUoGbiyv0,TSLA,Tesla,Jose Najarro Stocks,2025-09-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,0b5c2020028c7559,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
628,oPpUoGbiyv0,TSLA,Tesla,Jose Najarro Stocks,2025-09-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,7c7481e686d101e5,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
629,oPpUoGbiyv0,NVDA,Nvidia,Jose Najarro Stocks,2025-09-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,02e29a749e5e1263,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
630,oPpUoGbiyv0,NVDA,Nvidia,Jose Najarro Stocks,2025-09-15,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,58fe8c85925ef293,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
631,ogbJMAEePzM,NVDA,Nvidia,Couch Investor,2025-11-03,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,4b7e037c2b7004b2,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
632,ooyo9wx08JY,GOOGL,Alphabet,The Investor Channel,2023-10-27,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,741d247502c44aa5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
633,ooyo9wx08JY,AAPL,Apple,The Investor Channel,2023-10-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,11fa82fb14edd49d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
634,ooyo9wx08JY,DIS,Disney,The Investor Channel,2023-10-27,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,dc35214e84d8fffc,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
635,pYM6ty5nfkQ,GOOGL,Alphabet,Daniel Pronk,2022-08-23,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,b472ae2b7d0fb674,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
636,pjZCTABmbhA,AMZN,Amazon,Daniel Pronk,2023-10-27,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,94cdcfe5d6f919b4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
637,rDcn3wmLoYU,PYPL,PayPal,Couch Investor,2025-10-03,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,42f2402b81d0026a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
638,rDcn3wmLoYU,NVDA,Nvidia,Couch Investor,2025-10-03,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,1c337122667b9513,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
639,rMWiPJxiWsE,AAPL,Apple,Daniel Pronk,2021-05-04,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,cd81a72ad65d616a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
640,sRJBhyHIDHA,SOFI,SoFi,Couch Investor,2025-10-20,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,d091b5966457d5ac,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
641,sRJBhyHIDHA,META,Meta,Couch Investor,2025-10-20,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,105dd520c8e492a3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
642,sRJBhyHIDHA,PYPL,PayPal,Couch Investor,2025-10-20,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,b0d581e2fb3ab3e9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
643,sUoXl_cnvEw,AMZN,Amazon,"Mark Roussin, CPA",2024-08-10,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,d1d6f06fd501a96a,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
644,sUoXl_cnvEw,GOOGL,Alphabet,"Mark Roussin, CPA",2024-08-10,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,0d3321589970af45,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
645,sUoXl_cnvEw,AAPL,Apple,"Mark Roussin, CPA",2024-08-10,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,9ba5ebb27e4be148,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
646,sUoXl_cnvEw,TSLA,Tesla,"Mark Roussin, CPA",2024-08-10,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,6e68eea66d8fa204,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
647,sz_hSry3zJI,NVDA,Nvidia,Jose Najarro Stocks,2025-09-12,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f11d9c2a870972ba,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
