event_id,ticker,event_date,fnspid_checked,fnspid_hit_pre_7d,fnspid_hit_day0,fnspid_hit_post_1d,fnspid_hit_post_3d,fnspid_hit_post_7d,fnspid_total_hits_window,fnspid_unique_publishers_window,fnspid_primary_article_count,fnspid_secondary_article_count,fnspid_hit_sources,fnspid_sample_titles_redacted_or_short,fnspid_status,fnspid_error_category
1130,UBER,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1131,UBER,2026-05-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1132,MSFT,2023-07-26,True,223,57,85,108,174,397,0,397,0,primary_only,k:5284af5794 | k:f4e5ae71ad | k:b37652c1d6 | k:809170287a | k:7e270b37dc,success,
1133,META,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1134,MSFT,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1135,NVDA,2026-04-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1136,MSFT,2026-04-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1137,AAPL,2025-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1138,NVDA,2025-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1139,MSFT,2025-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1140,META,2026-04-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1141,AMZN,2025-12-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1142,AAPL,2025-04-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1143,NFLX,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1144,AAPL,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1145,NVDA,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1146,NVDA,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1147,NVDA,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1148,PLTR,2025-11-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1149,GOOGL,2025-05-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1150,META,2026-01-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1151,META,2026-01-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1152,NFLX,2025-10-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1153,AAPL,2026-02-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1154,AMZN,2025-08-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1155,NFLX,2025-08-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1156,TSLA,2025-08-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1157,TSLA,2025-09-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1158,NVDA,2025-02-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1159,META,2025-07-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1160,AAPL,2025-09-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1161,AAPL,2025-09-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1162,AAPL,2025-09-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1163,AAPL,2023-07-04,True,145,9,30,69,116,261,0,261,0,primary_only,k:df2a1a1ebf | k:bf18fa9fb3 | k:6e6e50f071 | k:a7581c96d9 | k:ec8025646f,success,
1164,SOFI,2026-04-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1165,AAPL,2026-01-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1166,GOOGL,2025-12-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1167,GOOGL,2025-12-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1168,GOOGL,2025-12-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1169,TSLA,2026-04-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1170,NVDA,2026-04-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1171,PYPL,2025-11-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1172,MSFT,2023-10-02,True,136,19,48,94,132,268,0,268,0,primary_only,k:6aa578c548 | k:c68a0f3c7d | k:4dff460012 | k:d8d500bdc6 | k:cd3959170a,success,
1173,TSLA,2023-10-02,True,118,20,42,82,143,261,0,261,0,primary_only,k:9b5f78f722 | k:904496a9a0 | k:0f41a701e3 | k:42dd5ffdc7 | k:a3c0883ea3,success,
1174,TSLA,2023-10-02,True,118,20,42,82,143,261,0,261,0,primary_only,k:9b5f78f722 | k:904496a9a0 | k:0f41a701e3 | k:42dd5ffdc7 | k:a3c0883ea3,success,
1175,NVDA,2025-11-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1176,GOOGL,2025-11-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1177,META,2025-11-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1178,TSLA,2025-09-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1179,META,2026-02-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1180,MSFT,2025-07-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1181,AAPL,2026-03-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1182,GOOGL,2025-11-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1183,AMZN,2025-11-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1184,META,2026-05-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1185,AAPL,2022-06-24,True,92,16,20,48,137,229,0,229,0,primary_only,k:fea1568388 | k:b68b526485 | k:e4b245c6b7 | k:1aed8b6d5f | k:2b4b008067,success,
1186,AMZN,2025-08-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1187,GOOGL,2025-08-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1188,AAPL,2023-07-10,True,111,18,38,70,124,235,0,235,0,primary_only,k:68f6724ee3 | k:231e45351e | k:9db8255934 | k:3e00db10da | k:7c20d42222,success,
1189,MSFT,2026-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1190,AMZN,2026-02-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1191,META,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1192,AMZN,2022-10-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1193,MSFT,2026-03-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1194,GOOGL,2026-03-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1195,SOFI,2025-12-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1196,SOFI,2025-12-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1197,UBER,2025-12-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1198,NVDA,2025-12-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1199,NVDA,2026-03-20,True,0,0,0,0,0,0,0,0,0,none,,success,
1200,AMD,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1201,NFLX,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1202,NFLX,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1203,AMZN,2026-02-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1204,HOOD,2026-02-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1205,TSLA,2022-04-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1206,META,2026-03-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1207,NFLX,2026-04-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1208,PLTR,2026-05-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1209,PLTR,2026-05-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1210,GOOGL,2026-04-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1211,NVDA,2026-04-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1212,NVDA,2026-04-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1213,AAPL,2026-04-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1214,AMZN,2024-08-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1215,AMZN,2024-08-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1216,DIS,2024-08-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1217,AAPL,2024-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1218,MSFT,2024-10-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1219,PYPL,2025-11-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1220,PYPL,2025-11-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1221,AMZN,2025-11-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1222,AAPL,2025-11-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1223,NVDA,2024-08-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1224,AAPL,2024-08-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1225,MSFT,2024-03-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1226,AMZN,2024-06-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1227,AMZN,2024-05-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1228,NVDA,2024-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1229,GOOGL,2024-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1230,UBER,2025-11-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1231,TSLA,2024-02-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1232,PYPL,2024-02-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1233,NVDA,2024-02-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1234,UBER,2025-03-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1235,DIS,2024-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1236,AAPL,2024-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1237,AMZN,2024-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1238,GOOGL,2024-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1239,AMZN,2024-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1240,GOOGL,2024-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1241,GOOGL,2024-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1242,AMD,2025-09-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1243,SHOP,2024-05-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1244,SHOP,2024-05-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1245,SHOP,2024-05-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1246,NVDA,2024-03-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1247,NVDA,2024-03-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1248,TSLA,2024-03-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1249,GOOGL,2024-03-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1250,AMZN,2024-10-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1251,PYPL,2024-10-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1252,PYPL,2024-10-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1253,NVDA,2025-11-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1254,META,2025-11-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1255,SOFI,2025-11-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1256,META,2025-02-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1257,GOOGL,2025-11-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1258,GOOGL,2025-11-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1259,AMD,2025-11-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1260,NVDA,2024-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1261,GOOGL,2024-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1262,NVDA,2025-10-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1263,NVDA,2025-10-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1264,NVDA,2024-09-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1265,NVDA,2024-09-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1266,AAPL,2024-09-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1267,NVDA,2024-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1268,PYPL,2025-09-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1269,PYPL,2025-09-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1270,NVDA,2025-11-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1271,NVDA,2025-11-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1272,NVDA,2024-08-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1273,AAPL,2024-08-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1274,PYPL,2025-11-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1275,TSLA,2025-11-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1276,GOOGL,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1277,GOOGL,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1278,GOOGL,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1279,AMZN,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1280,GOOGL,2024-04-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1281,AMZN,2024-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1282,UBER,2024-12-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1283,GOOGL,2024-07-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1284,GOOGL,2024-07-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1285,GOOGL,2024-07-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1286,AMD,2024-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1287,CRM,2024-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1288,AMD,2024-12-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1289,AAPL,2025-01-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1290,NVDA,2025-11-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1291,TSLA,2024-07-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1292,TSLA,2024-04-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1293,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1294,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1295,NVDA,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1296,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1297,AMD,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1298,PYPL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1299,MSFT,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1300,META,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1301,META,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1302,MSFT,2025-06-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1303,TSLA,2024-11-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1304,GOOGL,2025-11-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1305,PYPL,2025-11-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1306,PYPL,2025-11-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1307,PYPL,2025-11-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1308,META,2025-11-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1309,PYPL,2024-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1310,TSLA,2025-04-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1311,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1312,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1313,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1314,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1315,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1316,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1317,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1318,TSLA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1319,NVDA,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1320,AMZN,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1321,NFLX,2026-03-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1322,NFLX,2026-03-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1323,NVDA,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1324,AMD,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1325,AMD,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1326,AMZN,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1327,UBER,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1328,GOOGL,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1329,GOOGL,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1330,SQ,2024-12-14,True,0,0,0,0,0,0,0,0,0,none,,success,skipped_event
1331,MSFT,2024-04-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1332,MSFT,2024-04-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1333,AMZN,2024-04-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1334,TSLA,2024-04-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1335,NFLX,2024-04-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1336,NVDA,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1337,MSFT,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1338,MSFT,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1339,AAPL,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1340,AAPL,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1341,UBER,2024-11-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1342,AMD,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1343,AMD,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1344,AMD,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1345,AMD,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1346,PLTR,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1347,NVDA,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1348,NVDA,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1349,PLTR,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1350,PLTR,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1351,PLTR,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1352,META,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1353,GOOGL,2025-11-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1354,NVDA,2024-04-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1355,AMZN,2024-07-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1356,SOFI,2025-12-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1357,NVDA,2024-06-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1358,CRM,2025-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1359,AMZN,2025-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1360,AMZN,2025-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1361,AMZN,2025-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1362,NVDA,2025-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1363,PYPL,2025-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1364,NVDA,2025-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1365,AMZN,2025-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1366,NFLX,2025-12-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1367,TSLA,2025-12-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1368,NVDA,2025-11-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1369,NVDA,2025-11-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1370,NVDA,2025-11-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1371,AAPL,2025-09-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1372,AMZN,2026-04-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1373,UBER,2026-04-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1374,PYPL,2025-12-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1375,PYPL,2025-12-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1376,UBER,2025-12-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1377,AAPL,2025-06-19,True,0,0,0,0,0,0,0,0,0,none,,success,
1378,NVDA,2024-06-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1379,NVDA,2024-06-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1380,TSLA,2024-06-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1381,TSLA,2024-06-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1382,NVDA,2024-05-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1383,NVDA,2024-05-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1384,NVDA,2024-05-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1385,NVDA,2024-05-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1386,AAPL,2024-05-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1387,AMZN,2025-02-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1388,AMZN,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1389,NVDA,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1390,GOOGL,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1391,MSFT,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1392,TSLA,2024-05-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1393,NFLX,2024-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1394,AAPL,2024-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1395,GOOGL,2024-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1396,TSLA,2024-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1397,TSLA,2024-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1398,NVDA,2024-06-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1399,SOFI,2025-12-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1400,AMD,2025-02-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1401,AAPL,2025-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1402,NFLX,2025-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1403,GOOGL,2024-07-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1404,MSFT,2024-07-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1405,NFLX,2025-12-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1406,NFLX,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1407,NFLX,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1408,PYPL,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1409,SOFI,2025-12-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1410,AMD,2025-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1411,NVDA,2025-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1412,NVDA,2025-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1413,AMD,2025-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1414,AMD,2025-12-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1415,UBER,2025-12-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1416,PYPL,2025-12-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1417,AMZN,2025-12-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1418,AAPL,2024-06-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1419,MSFT,2025-07-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1420,GOOGL,2025-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1421,GOOGL,2025-06-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1422,PYPL,2024-08-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1423,GOOGL,2024-09-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1424,GOOGL,2024-09-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1425,PYPL,2025-12-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1426,NFLX,2025-12-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1427,NVDA,2026-01-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1428,NVDA,2026-01-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1429,AMD,2026-01-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1430,GOOGL,2026-01-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1431,AMZN,2026-01-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1432,MSFT,2025-03-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1433,GOOGL,2025-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1434,AMD,2025-05-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1435,AMD,2024-08-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1436,MSFT,2024-08-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1437,TSLA,2024-08-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1438,SOFI,2025-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1439,NVDA,2026-01-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1440,AAPL,2026-01-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1441,META,2026-01-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1442,AMZN,2025-03-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1443,AMD,2026-01-20,True,0,0,0,0,0,0,0,0,0,none,,success,
1444,GOOGL,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1445,PYPL,2025-12-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1446,TSLA,2025-12-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1447,AMD,2026-01-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1448,MSFT,2026-01-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1449,TSLA,2026-01-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1450,AAPL,2025-09-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1451,AAPL,2025-09-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1452,AMZN,2025-09-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1453,AMZN,2025-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1454,AMD,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1455,GOOGL,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1456,NFLX,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1457,MSFT,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
