target_rank,video_id,youtube_url,title,channel_title,published_at,year,current_transcript_status,priority_reason,browser_status,transcript_visible,transcript_recovered,recovery_notes
1,UuuAB2Sg2f0,https://www.youtube.com/watch?v=UuuAB2Sg2f0,"Growth Stocks Are Selling Off - I Just Spent $10,000 On This Stock",Joseph Carlson,2022-01-10T19:25:36Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;stock_recommendation_title:stock|stocks|sell;queue_reason:older_year:2022,audited,yes,no,"Public transcript control was visible in the YouTube page UI on 2026-05-12; no transcript text copied because the recovery threshold was not reached."
361,rhDYgsgfUgo,https://www.youtube.com/watch?v=rhDYgsgfUgo,*CRITICAL POINT JUST HIT*,ZipTrader,2023-09-29T23:15:41Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
362,pJQzqYOAgRg,https://www.youtube.com/watch?v=pJQzqYOAgRg,You Shouldn’t Time The Market (Here’s Why)| Joseph Carlson Ep. 251,Joseph Carlson,2022-06-22T22:14:35Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
363,Lh5yHIc4Hzw,https://www.youtube.com/watch?v=Lh5yHIc4Hzw,Inflation Gets Ugly,Sasha Yanshin,2022-10-13T14:33:23Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
364,-cUZQl23NDM,https://www.youtube.com/watch?v=-cUZQl23NDM,I Spoke to the REAL Inventor of Facebook. (The Social Network Explained),New Money,2022-06-13T15:00:01Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
365,_eL1o-pB01c,https://www.youtube.com/watch?v=_eL1o-pB01c,We're Now In An Everything Bubble,Joseph Carlson,2023-06-27T20:09:10Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
366,j3xUKU_BkoM,https://www.youtube.com/watch?v=j3xUKU_BkoM,UK Economy Is In Deep Sh*t,Sasha Yanshin,2023-04-19T17:29:16Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
367,KYRQLzK-xsw,https://www.youtube.com/watch?v=KYRQLzK-xsw,The U.S. Faces a HUGE Debt Crisis... #shorts,New Money,2023-07-10T15:00:25Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
368,lYdEI0d2y4Q,https://www.youtube.com/watch?v=lYdEI0d2y4Q,BREAKING: MASSIVE PROFITS FROM WAR!,ZipTrader,2023-10-11T23:49:11Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
369,d1LmoLqvPz0,https://www.youtube.com/watch?v=d1LmoLqvPz0,Starbucks Earnings (This Is Bad) | Joseph Carlson Ep. 261,Joseph Carlson,2022-08-02T23:28:12Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
370,_yMjgrfbbOc,https://www.youtube.com/watch?v=_yMjgrfbbOc,The China Manufacturing Collapse Just Started,Sasha Yanshin,2022-11-08T19:04:01Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
371,W6VC0YYmyAY,https://www.youtube.com/watch?v=W6VC0YYmyAY,Warren Buffett: How To Profit From Inflation (feat. Mohnish Pabrai),New Money,2022-06-26T13:30:12Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
372,Qlmpar5XGK8,https://www.youtube.com/watch?v=Qlmpar5XGK8,Inflation Is Done - What I'm Doing Now,Joseph Carlson,2023-07-12T20:00:56Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
373,HUcB07xwZI0,https://www.youtube.com/watch?v=HUcB07xwZI0,Jerome Powell Really F*cked Up (It’s Bad!),Sasha Yanshin,2023-04-27T17:23:00Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
374,t8fx5X3bRMc,https://www.youtube.com/watch?v=t8fx5X3bRMc,"Seth Klarman's Warning for ""The Everything Bubble""",New Money,2023-07-30T14:00:36Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
375,LVflI6OPLfw,https://www.youtube.com/watch?v=LVflI6OPLfw,*EMERGENCY UPLOAD*,ZipTrader,2023-10-15T22:08:57Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
376,Kk9QzKR70L8,https://www.youtube.com/watch?v=Kk9QzKR70L8,"Starbucks ""Reinvention"" Plan (My Reaction)  | Joseph Carlson Ep. 271",Joseph Carlson,2022-09-16T19:43:10Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
377,WEMJK55QQuI,https://www.youtube.com/watch?v=WEMJK55QQuI,This Is A F*cking Problem,Sasha Yanshin,2022-11-09T16:08:35Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
378,enq6WPWhUVE,https://www.youtube.com/watch?v=enq6WPWhUVE,Elon Musk Just Abandoned his Twitter Deal... What Next?,New Money,2022-07-13T13:00:21Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
379,LQe8_dqdyyg,https://www.youtube.com/watch?v=LQe8_dqdyyg,"Earnings Will Be “Terrible”, Here’s My Plan",Joseph Carlson,2023-07-18T18:52:15Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
380,yviIpy5ppTg,https://www.youtube.com/watch?v=yviIpy5ppTg,First Republic Bank Collapses (JPMorgan Gets A Dirty Deal),Sasha Yanshin,2023-05-01T11:13:45Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
381,lS7NbsDLIyk,https://www.youtube.com/watch?v=lS7NbsDLIyk,The Shock Downgrade of the U.S. Economy,New Money,2023-08-13T14:00:30Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
382,_J06KGsdmeQ,https://www.youtube.com/watch?v=_J06KGsdmeQ,*BRACE FOR IMPACT*,ZipTrader,2023-10-20T00:00:42Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
383,tg5pH_otUI8,https://www.youtube.com/watch?v=tg5pH_otUI8,I Have Bad News...,Joseph Carlson,2022-09-19T19:06:35Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
384,SRMqGCpRuk0,https://www.youtube.com/watch?v=SRMqGCpRuk0,This Is So F*cking Bad,Sasha Yanshin,2022-11-11T17:19:34Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
385,R793g5ELbw0,https://www.youtube.com/watch?v=R793g5ELbw0,China's Economic Crisis Is About To Get MUCH Worse (Housing Collapse Explained),New Money,2022-08-18T13:00:13Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
386,5pAs4cBL2u8,https://www.youtube.com/watch?v=5pAs4cBL2u8,The US Was Just Downgraded,Joseph Carlson,2023-08-02T18:41:52Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
387,mxQEVmwPbRU,https://www.youtube.com/watch?v=mxQEVmwPbRU,The Fed Hikes Rates to 5.25% - URGENT WARNING,Sasha Yanshin,2023-05-03T18:01:12Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
388,aQmfmFFx8HA,https://www.youtube.com/watch?v=aQmfmFFx8HA,China's Economy is Failing.,New Money,2023-08-29T13:30:01Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
389,Ii3-ZFNsNu0,https://www.youtube.com/watch?v=Ii3-ZFNsNu0,*ABSOLUTE BOMBSHELL DROPPED*,ZipTrader,2023-10-23T00:17:46Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
390,JgSVEhmigLk,https://www.youtube.com/watch?v=JgSVEhmigLk,I'm Excited About What Jerome Powell Just Said | Joseph Carlson Ep. 273,Joseph Carlson,2022-09-22T21:15:03Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
391,mQeiXgXqpKc,https://www.youtube.com/watch?v=mQeiXgXqpKc,What The Actual F*ck?,Sasha Yanshin,2022-11-16T18:34:31Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
392,7JJtTcGhmo4,https://www.youtube.com/watch?v=7JJtTcGhmo4,Can China Reverse the Economic Crisis?,New Money,2022-09-21T12:57:11Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
393,n9-4aGHx_cU,https://www.youtube.com/watch?v=n9-4aGHx_cU,How PayPal Could Double From Here,Joseph Carlson,2023-08-17T20:59:13Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
394,tBfAH16veQc,https://www.youtube.com/watch?v=tBfAH16veQc,3 More US Banks About To Collapse,Sasha Yanshin,2023-05-04T17:54:55Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
395,4dfYu9UQzYw,https://www.youtube.com/watch?v=4dfYu9UQzYw,Ray Dalio: The World's Greatest Wealth Transfer Has Begun.,New Money,2023-09-04T14:48:28Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
396,rZQ9Co9SSSM,https://www.youtube.com/watch?v=rZQ9Co9SSSM,*UNTHINKABLE JUST HAPPENED*,ZipTrader,2023-10-24T00:49:13Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
397,XoVvUgLCj-E,https://www.youtube.com/watch?v=XoVvUgLCj-E,Jeremy Siegel Just Destroyed The Fed | Joseph Carlson Ep. 274,Joseph Carlson,2022-09-26T20:43:29Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
398,ssAWFWHX3Co,https://www.youtube.com/watch?v=ssAWFWHX3Co,The UK Economy Is Completely F*cked,Sasha Yanshin,2022-11-18T18:18:16Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
399,cxO8RsZnt4U,https://www.youtube.com/watch?v=cxO8RsZnt4U,How Politicians Keep Getting So Rich,New Money,2022-10-21T13:30:28Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
400,1NvrDJ45Fpk,https://www.youtube.com/watch?v=1NvrDJ45Fpk,Visa & Mastercard Continue To Dominate | Joseph Carlson Ep. 343,Joseph Carlson,2023-08-30T19:06:13Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
401,v7NSXf0PP9k,https://www.youtube.com/watch?v=v7NSXf0PP9k,US Economy Is About To Collapse (Too Many Jobs),Sasha Yanshin,2023-05-05T18:07:04Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
402,Z2f-BzRAimA,https://www.youtube.com/watch?v=Z2f-BzRAimA,Greedflation: This Cost of Living Crisis Is Unlike Any Other.,New Money,2023-10-03T12:49:51Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
403,uyEhhW7Ume4,https://www.youtube.com/watch?v=uyEhhW7Ume4,*RAPID ESCALATION*,ZipTrader,2023-10-29T23:45:31Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
404,Xii9OcdRI3Y,https://www.youtube.com/watch?v=Xii9OcdRI3Y,Responding To Critics: How I Value My Companies | Joseph Carlson Ep. 276,Joseph Carlson,2022-10-03T23:05:48Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
405,YmU91_PPcjA,https://www.youtube.com/watch?v=YmU91_PPcjA,Crypto Bros Are F*cked,Sasha Yanshin,2022-11-21T15:48:36Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
406,XLGTSzm9iko,https://www.youtube.com/watch?v=XLGTSzm9iko,Michael Burry's Warning for the Index Fund Bubble in 2023,New Money,2022-11-03T15:00:31Z,2022,missing,priority_year:2022;weak_coverage_creator:New Money;queue_reason:older_year:2022,pending,,,
407,2Tf7Q1BvyEo,https://www.youtube.com/watch?v=2Tf7Q1BvyEo,Everyone Was Wrong About Black Friday,Joseph Carlson,2023-11-27T22:06:11Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
408,VTzO-mHCGUo,https://www.youtube.com/watch?v=VTzO-mHCGUo,What The F*ck Is The Fed Doing?,Sasha Yanshin,2023-05-18T18:19:39Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
409,NTv4eWWR18U,https://www.youtube.com/watch?v=NTv4eWWR18U,The U.S. Economy Just Hit a Big Turning Point. (Howard Marks' Sea Change Is Here),New Money,2023-10-15T13:05:12Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
410,MqsAm95h71Y,https://www.youtube.com/watch?v=MqsAm95h71Y,BIG MONEY DOING THIS!,ZipTrader,2023-11-01T00:51:13Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
411,R6FedCuK2Jc,https://www.youtube.com/watch?v=R6FedCuK2Jc,Cathie Wood Is Angry (Open Letter To The FED),Joseph Carlson,2022-10-10T21:39:00Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
412,264ZJsADfQA,https://www.youtube.com/watch?v=264ZJsADfQA,Binance Is F*cked,Sasha Yanshin,2022-12-16T17:41:28Z,2022,missing,priority_year:2022;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2022,pending,,,
413,d7g-x7HM6Ks,https://www.youtube.com/watch?v=d7g-x7HM6Ks,You’re Being Tricked Into Losing Money,Joseph Carlson,2023-12-29T20:32:39Z,2023,missing,priority_year:2023;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2023,pending,,,
414,EClK6iJcnIM,https://www.youtube.com/watch?v=EClK6iJcnIM,UK Economy In Big Trouble - Inflation Is UGLY,Sasha Yanshin,2023-05-24T15:56:22Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
415,oG8rJ-lHijo,https://www.youtube.com/watch?v=oG8rJ-lHijo,The Warren Buffett Scandal That Nearly Destroyed Wall Street,New Money,2023-10-25T12:47:19Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
416,mQeuQSFCKDw,https://www.youtube.com/watch?v=mQeuQSFCKDw,TRIGGER PULLED! [24 HOURS],ZipTrader,2023-11-06T01:40:14Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
417,22DWDtdya-g,https://www.youtube.com/watch?v=22DWDtdya-g,The Employee Bubble of 2022 Is Finally Popping | Joseph Carlson Ep. 285,Joseph Carlson,2022-11-08T00:53:11Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
418,_WjFNJMKgYk,https://www.youtube.com/watch?v=_WjFNJMKgYk,All Aboard the AI Hype Train,Sasha Yanshin,2023-05-31T17:32:44Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
419,VsY8rwX8MTc,https://www.youtube.com/watch?v=VsY8rwX8MTc,Is the S&P 500 Just a Giant Bubble?,New Money,2023-11-21T14:44:30Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
420,_EP-Zk3QpZ4,https://www.youtube.com/watch?v=_EP-Zk3QpZ4,HOURS AGO THIS HAPPENED....,ZipTrader,2023-11-08T00:57:12Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
421,jLY7sWLvCI8,https://www.youtube.com/watch?v=jLY7sWLvCI8,Bob Chapek Just Got Fired!,Joseph Carlson,2022-11-21T21:05:12Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
422,SmHBATS8Vlc,https://www.youtube.com/watch?v=SmHBATS8Vlc,Binance Is In Deep Sh*t,Sasha Yanshin,2023-06-06T18:04:30Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
423,bj2s-Y5MMag,https://www.youtube.com/watch?v=bj2s-Y5MMag,The U.S. Economy Just Hit a Major “Inflection Point” (Ray Dalio Interview),New Money,2023-11-27T12:36:17Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
424,-hhpFtTmga0,https://www.youtube.com/watch?v=-hhpFtTmga0,THIS IS HORRIFYING....,ZipTrader,2023-11-09T22:37:33Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
425,gx6JykbV_no,https://www.youtube.com/watch?v=gx6JykbV_no,Why The Fed Keeps Killing The Market Rally,Joseph Carlson,2022-12-14T22:21:23Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
426,0TfrDz0Dblc,https://www.youtube.com/watch?v=0TfrDz0Dblc,I Got In Big Tax Trouble,Sasha Yanshin,2023-06-12T16:36:45Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
427,csfAd_kDh5A,https://www.youtube.com/watch?v=csfAd_kDh5A,How Did OpenAI Go So Badly Wrong?,New Money,2023-11-30T15:04:44Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
428,hFo7wo2cmBY,https://www.youtube.com/watch?v=hFo7wo2cmBY,UNTHINKABLE IS HAPPENING!,ZipTrader,2023-11-19T23:00:21Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
429,wO1q9cY_RvM,https://www.youtube.com/watch?v=wO1q9cY_RvM,What I’m Doing In 2023 | Joseph Carlson Ep. 297,Joseph Carlson,2022-12-30T21:19:29Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2022,pending,,,
430,Gn7la3Nus6Q,https://www.youtube.com/watch?v=Gn7la3Nus6Q,The Fed Announces Two More Rate Hikes - URGENT WARNING,Sasha Yanshin,2023-06-14T21:16:11Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
431,3lcRdAmHgKc,https://www.youtube.com/watch?v=3lcRdAmHgKc,Lasting Lessons from Charlie Munger.,New Money,2023-12-02T13:21:25Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
432,ShMP5aMYFfk,https://www.youtube.com/watch?v=ShMP5aMYFfk,THIS IS ALARMING... [just happened],ZipTrader,2023-11-28T23:20:40Z,2023,missing,priority_year:2023;weak_coverage_creator:ZipTrader;queue_reason:older_year:2023,pending,,,
433,clpU0aLCIBY,https://www.youtube.com/watch?v=clpU0aLCIBY,You Will Be Richer Than You Think (Even If It Doesn't Feel Like It),Sasha Yanshin,2023-06-16T17:57:44Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
434,f555UWjlKho,https://www.youtube.com/watch?v=f555UWjlKho,"The U.S. Economy Enters ""The Most Dangerous Time"" in History (Jamie Dimon Explains)",New Money,2023-12-09T13:30:15Z,2023,missing,priority_year:2023;weak_coverage_creator:New Money;queue_reason:older_year:2023,pending,,,
435,ppgjyFPRQYk,https://www.youtube.com/watch?v=ppgjyFPRQYk,The UK Economy Is F*cked,Sasha Yanshin,2023-06-22T16:14:54Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
436,W2Yv0pmq1Ow,https://www.youtube.com/watch?v=W2Yv0pmq1Ow,The UK Mortgage Apocalypse Just Started,Sasha Yanshin,2023-06-27T19:10:13Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
437,QZe02V5hvh8,https://www.youtube.com/watch?v=QZe02V5hvh8,The UK Has Run Out Of Money,Sasha Yanshin,2023-07-01T12:24:50Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
438,pU9nsC_odbo,https://www.youtube.com/watch?v=pU9nsC_odbo,The US Economy Is Apparently F*cked,Sasha Yanshin,2023-07-06T17:33:41Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
439,s1Gz_ODeAzg,https://www.youtube.com/watch?v=s1Gz_ODeAzg,The UK Inflation Spiral Just Started,Sasha Yanshin,2023-07-19T11:15:05Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
440,wcv80hwXR8c,https://www.youtube.com/watch?v=wcv80hwXR8c,The US Deflation Spiral - URGENT WARNING,Sasha Yanshin,2023-07-27T11:32:28Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
441,sFjzwlFsAd0,https://www.youtube.com/watch?v=sFjzwlFsAd0,The US Economy Is About To Go Kaboom,Sasha Yanshin,2023-08-11T14:41:31Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
442,dOSwXSebY48,https://www.youtube.com/watch?v=dOSwXSebY48,The UK Economy Collapse Just Started,Sasha Yanshin,2023-08-14T17:14:00Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
443,Fx2b_bbIUHU,https://www.youtube.com/watch?v=Fx2b_bbIUHU,The UK Mortgage Collapse Just Got Worse,Sasha Yanshin,2023-08-17T19:15:17Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
444,cneqVMXahmM,https://www.youtube.com/watch?v=cneqVMXahmM,UK House Prices Are Collapsing,Sasha Yanshin,2023-08-22T18:59:39Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
445,YUetf9-3pzo,https://www.youtube.com/watch?v=YUetf9-3pzo,US Will Keep Increasing Interest Rates,Sasha Yanshin,2023-08-26T03:46:37Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
446,gLznyuGjgzc,https://www.youtube.com/watch?v=gLznyuGjgzc,UBS Just Stole $28 Billion,Sasha Yanshin,2023-09-01T17:53:57Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
447,ymiRVVxzx68,https://www.youtube.com/watch?v=ymiRVVxzx68,The UK Economy Is In Deep Sh*t,Sasha Yanshin,2023-09-08T17:19:33Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
448,B38uZOZpmFQ,https://www.youtube.com/watch?v=B38uZOZpmFQ,How Much Money YOU HAVE TO SAVE (By Age),Sasha Yanshin,2023-09-12T16:20:24Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
449,QNlGdw3l5ys,https://www.youtube.com/watch?v=QNlGdw3l5ys,The UK Economy Is In Big Trouble,Sasha Yanshin,2023-09-14T15:15:14Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
450,5Kv7y_LD5p8,https://www.youtube.com/watch?v=5Kv7y_LD5p8,US Inflation Is Exploding Again (Please Panic),Sasha Yanshin,2023-09-18T16:32:37Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
451,3pAJXM9iKEA,https://www.youtube.com/watch?v=3pAJXM9iKEA,The UK Mortgage Collapse Just Started,Sasha Yanshin,2023-09-22T13:34:54Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
452,GZF3-3vajwo,https://www.youtube.com/watch?v=GZF3-3vajwo,The UK Economy Is Really F*cked,Sasha Yanshin,2023-11-11T14:59:44Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
453,bsp9ajJCJ-4,https://www.youtube.com/watch?v=bsp9ajJCJ-4,They Are Lying To You About UK Inflation,Sasha Yanshin,2023-11-15T13:43:52Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
454,6MnAHbNy33I,https://www.youtube.com/watch?v=6MnAHbNy33I,The UK Inflation Problem Just Got Much Worse,Sasha Yanshin,2023-11-22T19:38:56Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
455,uvh6m6lNxS0,https://www.youtube.com/watch?v=uvh6m6lNxS0,UK Inflation Is Spiralling Out Of Control,Sasha Yanshin,2023-12-05T19:40:03Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
456,346gtG_ZJCc,https://www.youtube.com/watch?v=346gtG_ZJCc,The UK Government Is Lying About Inflation,Sasha Yanshin,2023-12-20T15:31:14Z,2023,missing,priority_year:2023;weak_coverage_creator:Sasha Yanshin;queue_reason:older_year:2023,pending,,,
457,BRD-OHUx8F8,https://www.youtube.com/watch?v=BRD-OHUx8F8,Tesla = IOS + Android,Chicken Genius Singapore,2022-01-03T14:00:04Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
458,L_JT2CsEeTE,https://www.youtube.com/watch?v=L_JT2CsEeTE,Why I Love Excel (And Why You Should Too) - Stocks and Spreadsheets,The Plain Bagel,2022-01-07T17:00:12Z,2022,missing,priority_year:2022;stock_recommendation_title:stock|stocks;queue_reason:older_year:2022,pending,,,
459,K_wrIO6ZNxg,https://www.youtube.com/watch?v=K_wrIO6ZNxg,🤔 when to buy stocks again?,Chicken Genius Singapore,2023-01-12T14:00:07Z,2023,missing,priority_year:2023;stock_recommendation_title:stock|stocks|buy;queue_reason:older_year:2023,pending,,,
460,qVwfYszXHvw,https://www.youtube.com/watch?v=qVwfYszXHvw,Tips for Becoming an Investment Analyst,The Plain Bagel,2023-03-24T16:00:38Z,2023,missing,priority_year:2023;stock_recommendation_title:invest|investment;queue_reason:older_year:2023,pending,,,
461,AXnUIBVhV5I,https://www.youtube.com/watch?v=AXnUIBVhV5I,Tesla India NOT GOOD!,Chicken Genius Singapore,2022-01-14T14:00:05Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
